13.jpg,5.29758e-06,0.0157841,0.0863081,2.64879e-05,0.0430772,2.38391e-05,9.53564e-05,0.0345799,0.0,6.62197e-05,0.00243159,0.0,2.38391e-05,4.23806e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00138002,0.639841,0.421753,0.00101184,0.16116,1.58927e-05,0.000254284,0.0146716,0.0,6.62197e-05,0.00102773,0.0,2.64879e-06,2.64879e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000656899,0.144587,0.271204,1.58927e-05,0.000850261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000447645,0.0268984,0.0857519,1.85415e-05,0.000129791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0327e-05,0.0277328,0.512284,0.0,2.11903e-05,0.097486,0.0,0.0,0.0119937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58927e-05,0.00203427,0.0197308,2.64879e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68149e-05,6.88685e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62197e-05,0.000307259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94161e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17664e-05,0.0,0.0,0.0,0.0,0.0,0.000179438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82482e-06,0.0,0.0,2.94161e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00378879,0.000117664,0.0,0.0452566,0.000617737,5.29489e-05,0.0569524,0.0669127,0.0360494,0.144133,0.215526,0.383518,0.510001,0.119947,0.465462,0.420758,0.019241,0.316005,0.00645977,0.00539196,0.076973,0.0,0.000661861,0.0139403,0.0,0.000188263,0.000170613,0.0,9.11898e-05,0.0,0.0,6.17737e-05,0.0,0.0,0.0,0.0,3.52993e-05,2.05912e-05,0.0,0.0,0.000594204,0.0,0.0,0.00163259,0.0,0.0,0.000838358,0.0,0.0,0.000523606,0.0,0.0,0.000711869,0.0,0.0,0.000391234,0.0,0.0,0.000129431,0.0,0.0,2.64745e-05,0.0,0.0,0.0,0.0,0.0,2.94161e-06,0.0,0.0,0.0,0.0,0.0,2.94161e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4708e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88321e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327303,0.000223949,5.49308e-05,0.00496913,0.00111552,4.64799e-05,0.0117679,0.0052311,0.0,0.0181441,0.0106524,0.0,0.0125115,0.00439869,0.0,0.0059283,0.000532406,0.0,0.0025733,5.07054e-05,0.0,0.000866217,8.45089e-06,0.0,0.000498603,0.0,0.0,0.000257752,0.0,0.0,0.00018592,0.0,0.0,0.000481701,0.0,0.0,0.0247653,0.00748327,0.000790159,0.0719467,0.0413967,9.29598e-05,0.0490448,0.045825,4.22545e-06,0.0175272,0.016699,0.0,0.00343951,0.00110284,0.0,0.00100988,4.22545e-05,0.0,0.000608464,0.0,0.0,0.000223949,0.0,0.0,0.000122538,0.0,0.0,0.000114087,0.0,0.0,3.38036e-05,0.0,0.0,0.000291556,0.0,0.0,0.0350543,0.0108214,0.00211272,0.0268907,0.0166736,6.76072e-05,0.00715368,0.00128876,0.0,0.00248456,1.26763e-05,0.0,0.000794384,0.0,0.0,0.00042677,0.0,0.0,0.000443672,0.0,0.0,0.000329585,0.0,0.0,0.000219723,0.0,0.0,0.000118313,0.0,0.0,4.64799e-05,0.0,0.0,0.00134369,0.0,0.0,0.0434207,0.0112101,0.0035367,0.0466912,0.0441475,0.00250992,0.0253823,0.0429897,0.000676072,0.0166778,0.0205399,0.000460574,0.00747059,0.00365079,4.22545e-06,0.0037353,0.000811286,0.0,0.00300429,0.000228174,0.0,0.00234512,4.22545e-06,0.0,0.00132256,0.0,0.0,0.00100566,4.22545e-06,0.0,0.000845089,0.0,0.0,0.00297894,0.0,0.0,0.0189004,0.00621563,0.00205779,0.0718875,0.0332247,0.00215075,0.0939951,0.0546435,0.00898753,0.346753,0.179996,0.00643113,0.546705,0.159697,0.0,0.389772,0.0404079,0.0,0.179231,0.0151736,0.0,0.0722636,0.00129721,0.0,0.027626,3.8029e-05,0.0,0.013513,0.0,0.0,0.00807483,0.0,0.0,0.0108509,0.0,0.0,0.00399727,0.000464799,1.26763e-05,0.0518927,7.18326e-05,0.0,0.0863977,0.0,0.0,0.306535,0.0,0.0,0.396106,0.0,0.0,0.149779,0.0,0.0,0.0411559,0.0,0.0,0.010065,0.0,0.0,0.00301697,0.0,0.0,0.00171553,0.0,0.0,0.00033381,0.0,0.0,0.00204934,0.0,0.0,0.000249301,2.11272e-05,0.0,0.00147891,0.0,0.0,0.00206624,0.0,0.0,0.00210005,0.0,0.0,0.000735228,0.0,0.0,0.000376065,0.0,0.0,0.000354938,0.0,0.0,0.000130989,0.0,0.0,0.000122538,0.0,0.0,6.76072e-05,0.0,0.0,1.69018e-05,0.0,0.0,2.95781e-05,0.0,0.0,0.00137327,2.95781e-05,0.0,0.00451278,4.22545e-05,0.0,0.00786356,0.0,0.0,0.0131792,0.0,0.0,0.00695931,0.0,0.0,0.00264513,4.22545e-06,0.0,0.00316486,0.0,0.0,0.00198596,4.22545e-06,0.0,0.000904246,0.0,0.0,0.00125496,0.0,0.0,0.000836639,0.0,0.0,0.00121693,0.0,0.0,0.0430859,0.00285375,0.00458432,0.00709099,0.00102677,0.000954464,0.0155607,0.00134975,0.00219816,0.0270046,0.00196195,0.00138349,0.0240303,0.00297908,0.000689335,0.0186265,0.00703315,0.000602566,0.0181155,0.0101279,0.000298873,0.0112318,0.00818525,0.000192821,0.00746217,0.00661376,5.78463e-05,0.00451201,0.00256452,4.82052e-06,0.0033117,0.00073272,0.0,0.0103979,0.000347078,0.0,0.0104509,0.0635634,0.0447923,0.0896425,0.0107257,0.00485427,0.117293,0.0416783,0.00344185,0.133254,0.0699072,0.00127262,0.0905825,0.0404153,0.00045795,0.0606277,0.0246377,0.000265129,0.0469712,0.0155751,0.000130154,0.0222274,0.00752002,8.19489e-05,0.0129383,0.00287785,1.92821e-05,0.00840217,0.000814669,4.82052e-06,0.00511458,0.000226565,4.82052e-06,0.0119115,0.000134975,0.0,0.0172478,0.174595,0.0453419,0.235863,0.192541,0.0139361,0.448531,0.221093,0.000303693,0.663295,0.112048,4.82052e-06,0.0710401,0.0216442,0.0,0.0300753,0.00390463,0.0,0.0164476,0.000419386,0.0,0.00788638,2.89231e-05,0.0,0.00459878,4.82052e-06,0.0,0.00198124,0.0,0.0,0.00127262,0.0,0.0,0.00855643,0.0,0.0,0.0286002,0.120503,0.0265273,0.036019,0.102099,0.0273661,0.0880083,0.140962,0.0218996,0.06849,0.0826575,0.000597745,0.0297812,0.028793,0.0,0.0122152,0.0020439,0.0,0.00856125,0.000173539,0.0,0.00517724,3.85642e-05,0.0,0.00254524,4.82052e-06,0.0,0.00149436,4.82052e-06,0.0,0.00127744,0.0,0.0,0.00267539,0.0,0.0,0.0167513,0.10703,0.0471255,0.0552095,0.00958802,0.0047916,0.0201112,4.82052e-06,0.0,0.00930843,0.0,0.0,0.00501817,4.82052e-06,0.0,0.00348524,1.44616e-05,0.0,0.00359611,9.64105e-06,0.0,0.00234277,4.82052e-06,0.0,0.00126298,4.82052e-06,0.0,0.00073754,0.0,0.0,0.000559181,0.0,0.0,0.0009159,0.0,0.0,0.00820453,0.00652217,0.00323457,0.0294293,0.0,0.0,0.00817079,0.0,0.0,0.0175564,0.0,0.0,0.00588586,0.0,0.0,0.00223672,0.0,0.0,0.00373591,0.0,0.0,0.00157149,0.0,0.0,0.000612207,0.0,0.0,0.000356719,0.0,0.0,0.000144616,0.0,0.0,0.000491693,0.0,0.0,0.000400104,0.000125334,4.33847e-05,0.00261754,4.82052e-05,1.44616e-05,0.00308032,0.0,0.0,0.0027959,0.0,0.0,0.00128226,0.0,0.0,0.000761643,0.0,0.0,0.000761643,0.0,0.0,0.000424206,0.0,0.0,0.000318155,0.0,0.0,0.000154257,0.0,0.0,3.85642e-05,0.0,0.0,0.000192821,0.0,0.0,0.0020198,0.000395283,0.000207283,0.00758751,0.000395283,0.000101231,0.0130106,0.000226565,9.64105e-05,0.0197979,7.23079e-05,2.41026e-05,0.0107257,2.41026e-05,0.0,0.00316708,0.0,0.0,0.00571232,0.0,0.0,0.00321529,0.0,0.0,0.00055436,0.0,0.0,0.00036636,0.0,0.0,0.000168718,0.0,0.0,0.00107016,0.0,0.0,0.102697,0.0107794,0.0906483,0.00669643,0.0235108,0.0211548,0.0113906,0.0191481,0.00883189,0.0141461,0.0101075,0.00548886,0.0102866,0.00698945,0.00272149,0.00863803,0.00583811,0.00181285,0.00785962,0.00462165,0.000677783,0.00758732,0.00226865,0.000204223,0.00811267,0.0012135,0.000102111,0.00948156,0.00419397,0.000230861,0.0134032,0.0049265,0.00122238,0.0237816,0.000972278,0.000657064,0.00236336,0.0165983,0.594251,0.00380032,0.0316368,0.0189498,0.00230269,0.0146182,0.00214434,0.00170186,0.00132745,0.000421764,0.000858327,0.000150947,7.54736e-05,0.000205703,5.03157e-05,2.81176e-05,0.000606749,1.92384e-05,4.43962e-06,0.000501678,5.9195e-06,1.47987e-06,0.000147987,1.47987e-06,0.0,0.000143548,0.0,0.0,3.25573e-05,0.0,0.0,0.000867207,0.0,0.0,0.00115726,0.0165864,0.418486,0.00271853,0.0360542,0.0237609,0.00059047,0.00732094,1.47987e-06,0.000171665,0.000149467,0.0,6.51145e-05,7.39938e-06,0.0,4.43962e-05,0.0,0.0,7.54736e-05,0.0,0.0,8.73126e-05,0.0,0.0,7.69535e-05,0.0,0.0,1.1839e-05,0.0,0.0,7.39938e-06,0.0,0.0,0.00109363,0.0,0.0,0.00187648,0.0150962,0.205405,0.00362717,0.0427669,0.0631226,0.00327348,0.0127565,0.00432271,0.00215174,0.00224201,0.000150947,0.00114542,0.00012135,0.0,0.000446922,1.03591e-05,1.47987e-06,0.000791733,0.0,0.0,0.000818371,0.0,0.0,0.00011839,0.0,0.0,0.000112471,0.0,0.0,5.17956e-05,0.0,0.0,0.00146212,0.0,0.0,0.00170038,0.00887333,0.313078,0.00984709,0.0369288,0.0892217,0.0270373,0.0645714,0.103272,0.0453596,0.202074,0.316994,0.0330352,0.171525,0.268565,0.023718,0.0692078,0.0577077,0.0167818,0.052833,0.000421764,0.0126189,0.0108993,1.1839e-05,0.0101593,0.00328532,7.39938e-06,0.0102585,0.000145028,0.0,0.0114232,0.0,0.0,0.00724991,0.0,0.0,0.00406374,0.0099566,0.0224808,0.0209003,0.00805644,0.000136149,0.0360808,0.00224349,5.9195e-06,0.0389414,0.000421764,0.0,0.0192221,4.7356e-05,0.0,0.00917671,1.47987e-06,0.0,0.0135601,0.0,0.0,0.0145664,0.0,0.0,0.00428572,0.0,0.0,0.0043094,0.0,0.0,0.00117946,0.0,0.0,0.006655,0.0,0.0,0.00172109,0.00375444,0.00248175,0.00886889,0.00325425,1.62786e-05,0.0127032,0.000420284,0.0,0.00926846,8.87925e-06,0.0,0.00543706,0.0,0.0,0.00367157,0.0,0.0,0.00349694,0.0,0.0,0.00186612,0.0,0.0,0.00104775,0.0,0.0,0.000432123,0.0,0.0,0.000199783,0.0,0.0,0.00137628,0.0,0.0,0.00292571,0.00516328,0.00491762,0.00874458,0.00806384,0.00115134,0.0154514,0.00674083,0.000482439,0.0221271,0.00288132,0.000273777,0.0189039,0.00148579,0.000139108,0.0128128,0.00115282,8.13931e-05,0.024742,0.000990036,5.47554e-05,0.0307696,0.00095156,3.5517e-05,0.0201219,0.000877566,3.5517e-05,0.0336879,0.0133603,0.000147987,0.0604337,0.0170674,0.000520916,0.0376451,0.000747337,0.000272297
